"HITId","MaxAssignments","AssignmentId","WorkerId","AssignmentStatus","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Input_url1","Input_url2","Input_url3","Answer_comments","Answer_control1","Answer_control2","Answer_control3","Answer_difficulty1","Answer_difficulty2","Answer_difficulty3","Answer_engagement1","Answer_engagement2","Answer_engagement3","Answer_gameJSON1","Answer_gameJSON2","Answer_gameJSON3","Answer_gamebreak1_gravHigh","Answer_gamebreak1_gravLow","Answer_gamebreak1_jumpChamber","Answer_gamebreak1_obSpeed","Answer_gamebreak1_playerSize","Answer_gamebreak1_speed","Answer_gamebreak2_gravHigh","Answer_gamebreak2_gravLow","Answer_gamebreak2_jumpChamber","Answer_gamebreak2_obSpeed","Answer_gamebreak2_playerSize","Answer_gamebreak2_speed","Answer_gamebreak3_gravHigh","Answer_gamebreak3_gravLow","Answer_gamebreak3_jumpChamber","Answer_gamebreak3_obSpeed","Answer_gamebreak3_playerSize","Answer_gamebreak3_speed","Answer_gamebroken1_true","Answer_gamebroken2_true","Answer_gamebroken3_true","Answer_genres_action","Answer_genres_adventure","Answer_genres_fps","Answer_genres_mmo","Answer_genres_moba","Answer_genres_mobile","Answer_genres_notGamer","Answer_genres_platformer","Answer_genres_rpg","Answer_genres_sport","Answer_genres_strategy","Answer_personality","Answer_ranking","Answer_stress1","Answer_stress2","Answer_stress3"
"3D42WVSDH8VP5HDEI22C3NXRQO1FYF","2","3KXIR214I4GST0LCW240RZUIRLY24N","A2MI45TMDWRNZU","Approved","","348","100% (1/1)","https://lukemjm.github.io/jumpy?h=26&w=21&s=4&g=0.62&iY=-11&l=1&cJE=true&oSI=0.42&id=1&t=60","https://lukemjm.github.io/jumpy?h=64&w=9&s=3&g=0.28&iY=-14&l=2&cJE=false&oSI=0.2&id=2&t=60","https://lukemjm.github.io/jumpy?h=26&w=39&s=3&g=0.42&iY=-12&l=4&cJE=false&oSI=0.94&id=3&t=60","no","6","6","6","7","6","8","5","3","3","{
  ""height"": 26,
  ""width"": 21,
  ""moveSpeed"": 4,
  ""gravity"": 0.62,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 1,
  ""attempts"": 12,
  ""keyPresses"": 79,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.42
}","{
  ""height"": 64,
  ""width"": 9,
  ""moveSpeed"": 3,
  ""gravity"": 0.28,
  ""impulseY"": -14,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 23,
  ""attempts"": 2,
  ""keyPresses"": 29,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.2
}","{
  ""height"": 26,
  ""width"": 39,
  ""moveSpeed"": 3,
  ""gravity"": 0.42,
  ""impulseY"": -12,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 10,
  ""attempts"": 4,
  ""keyPresses"": 45,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.94
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","personalityUnknown","231","6","7","7"
"3LN50BUKPVBHWVV9DQ9RL99ZJFKPL0","3","30IQTZXKAK6CVS681Q2R5MY1NII0XF","A2WWC9Z7JFLRYG","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","169","0% (0/1)","https://lukemjm.github.io/jumpy?h=10&w=25&s=5&g=0.45&iY=-18&l=4&cJE=true&oSI=0.54&id=1&t=60","https://lukemjm.github.io/jumpy?h=117&w=20&s=7&g=0.53&iY=-18&l=5&cJE=true&oSI=0.97&id=2&t=60","https://lukemjm.github.io/jumpy?h=37&w=18&s=8&g=0.26&iY=-9&l=3&cJE=false&oSI=0.67&id=3&t=60","GOOD","6","1","1","6","1","1","6","1","1","{
  ""height"": 10,
  ""width"": 25,
  ""moveSpeed"": 5,
  ""gravity"": 0.45,
  ""impulseY"": -18,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 12,
  ""attempts"": 4,
  ""keyPresses"": 110,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.54
}","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","ENTP","1","6","1","1"
"3LN50BUKPVBHWVV9DQ9RL99ZJFKPL0","3","3CN4LGXD5XOIULEJPNBV03VN61C4YR","ACFSVYCDAM0AS","Approved","","448","100% (1/1)","https://lukemjm.github.io/jumpy?h=10&w=25&s=5&g=0.45&iY=-18&l=4&cJE=true&oSI=0.54&id=1&t=60","https://lukemjm.github.io/jumpy?h=117&w=20&s=7&g=0.53&iY=-18&l=5&cJE=true&oSI=0.97&id=2&t=60","https://lukemjm.github.io/jumpy?h=37&w=18&s=8&g=0.26&iY=-9&l=3&cJE=false&oSI=0.67&id=3&t=60","I could not use A and D to move on the first two games. Not sure if it was on my end.","2","2","6","5","7","6","4","5","6","{
  ""height"": 10,
  ""width"": 25,
  ""moveSpeed"": 5,
  ""gravity"": 0.45,
  ""impulseY"": -18,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 24,
  ""attempts"": 2,
  ""keyPresses"": 44,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.54
}","{
  ""height"": 117,
  ""width"": 20,
  ""moveSpeed"": 7,
  ""gravity"": 0.53,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 21,
  ""attempts"": 3,
  ""keyPresses"": 50,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.97
}","{
  ""height"": 37,
  ""width"": 18,
  ""moveSpeed"": 8,
  ""gravity"": 0.26,
  ""impulseY"": -9,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 25,
  ""attempts"": 3,
  ""keyPresses"": 176,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.67
}","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","true","true","true","false","true","false","false","true","false","true","personalityUnknown","3,2,1","4","6","4"
"3LN50BUKPVBHWVV9DQ9RL99ZJFKPL0","3","3X65QVEQI0N1PQKZZNSNPT5FPY4LC6","A2H92K2776A1IC","Approved","","435","100% (1/1)","https://lukemjm.github.io/jumpy?h=10&w=25&s=5&g=0.45&iY=-18&l=4&cJE=true&oSI=0.54&id=1&t=60","https://lukemjm.github.io/jumpy?h=117&w=20&s=7&g=0.53&iY=-18&l=5&cJE=true&oSI=0.97&id=2&t=60","https://lukemjm.github.io/jumpy?h=37&w=18&s=8&g=0.26&iY=-9&l=3&cJE=false&oSI=0.67&id=3&t=60","","6","5","5","4","7","8","7","6","7","{
  ""height"": 10,
  ""width"": 25,
  ""moveSpeed"": 5,
  ""gravity"": 0.45,
  ""impulseY"": -18,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 31,
  ""attempts"": 2,
  ""keyPresses"": 127,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.54
}","{
  ""height"": 117,
  ""width"": 20,
  ""moveSpeed"": 7,
  ""gravity"": 0.53,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 28,
  ""attempts"": 3,
  ""keyPresses"": 126,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.97
}","{
  ""height"": 37,
  ""width"": 18,
  ""moveSpeed"": 8,
  ""gravity"": 0.26,
  ""impulseY"": -9,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 15,
  ""attempts"": 3,
  ""keyPresses"": 65,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.67
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","false","false","false","true","true","false","personalityUnknown","2,1,3","8","4","3"
"3VP28W7DUNKPA7NJEO4VHU6TWI5FZ6","2","37UEWGM5HT8S5L5EOA0ZU9VNRT2R1C","A3DL6RNKWXGVBW","Approved","","392","100% (1/1)","https://lukemjm.github.io/jumpy?h=46&w=47&s=2&g=0.32&iY=-17&l=4&cJE=true&oSI=0.62&id=1&t=60","https://lukemjm.github.io/jumpy?h=37&w=29&s=2&g=0.25&iY=-14&l=4&cJE=false&oSI=0.57&id=2&t=60","https://lukemjm.github.io/jumpy?h=22&w=52&s=7&g=0.65&iY=-9&l=5&cJE=true&oSI=0.53&id=3&t=60","Maybe some music would have helped to focus on the game","5","6","3","5","6","9","5","6","3","{
  ""height"": 46,
  ""width"": 47,
  ""moveSpeed"": 2,
  ""gravity"": 0.32,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 16,
  ""attempts"": 3,
  ""keyPresses"": 115,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.62
}","{
  ""height"": 37,
  ""width"": 29,
  ""moveSpeed"": 2,
  ""gravity"": 0.25,
  ""impulseY"": -14,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 24,
  ""attempts"": 3,
  ""keyPresses"": 283,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.57
}","{
  ""height"": 22,
  ""width"": 52,
  ""moveSpeed"": 7,
  ""gravity"": 0.65,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 3,
  ""attempts"": 4,
  ""keyPresses"": 218,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.53
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","personalityUnknown","2,1,3","7","8","9"
"3VP28W7DUNKPA7NJEO4VHU6TWI5FZ6","2","3AZHRG4CU4K0FUZUH1V3Y69XGNI30J","A3HLQWB5WTC7UL","Approved","","513","100% (6/6)","https://lukemjm.github.io/jumpy?h=46&w=47&s=2&g=0.32&iY=-17&l=4&cJE=true&oSI=0.62&id=1&t=60","https://lukemjm.github.io/jumpy?h=37&w=29&s=2&g=0.25&iY=-14&l=4&cJE=false&oSI=0.57&id=2&t=60","https://lukemjm.github.io/jumpy?h=22&w=52&s=7&g=0.65&iY=-9&l=5&cJE=true&oSI=0.53&id=3&t=60","","2","2","7","5","4","3","8","3","9","{
  ""height"": 46,
  ""width"": 47,
  ""moveSpeed"": 2,
  ""gravity"": 0.32,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 41,
  ""attempts"": 2,
  ""keyPresses"": 109,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.62
}","{
  ""height"": 37,
  ""width"": 29,
  ""moveSpeed"": 2,
  ""gravity"": 0.25,
  ""impulseY"": -14,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 32,
  ""attempts"": 2,
  ""keyPresses"": 180,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.57
}","{
  ""height"": 22,
  ""width"": 52,
  ""moveSpeed"": 7,
  ""gravity"": 0.65,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 2,
  ""attempts"": 4,
  ""keyPresses"": 198,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.53
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","personalityUnknown","1, 2, 3","8","2","6"
"3PIOQ99R7YMKC06Q6PO0870NWRCUN3","2","3DEL4X4EL6L9SN2T9YD0XESLZVWXYC","AKMQH2MGTUWO9","Approved","","222","100% (1/1)","https://lukemjm.github.io/jumpy?h=63&w=32&s=8&g=0.57&iY=-15&l=3&cJE=true&oSI=0.81&id=1&t=60","https://lukemjm.github.io/jumpy?h=21&w=31&s=10&g=0.26&iY=-15&l=3&cJE=true&oSI=0.99&id=2&t=60","https://lukemjm.github.io/jumpy?h=43&w=14&s=10&g=0.57&iY=-15&l=5&cJE=false&oSI=0.91&id=3&t=60","","5","6","6","7","7","6","5","5","6","{
  ""height"": 63,
  ""width"": 32,
  ""moveSpeed"": 8,
  ""gravity"": 0.57,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 9,
  ""attempts"": 5,
  ""keyPresses"": 182,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.81
}","{
  ""height"": 21,
  ""width"": 31,
  ""moveSpeed"": 10,
  ""gravity"": 0.26,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 16,
  ""attempts"": 5,
  ""keyPresses"": 179,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.99
}","{
  ""height"": 43,
  ""width"": 14,
  ""moveSpeed"": 10,
  ""gravity"": 0.57,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 33,
  ""attempts"": 3,
  ""keyPresses"": 106,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.91
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","INFP","3 2 1","5","6","6"
"3PIOQ99R7YMKC06Q6PO0870NWRCUN3","2","3KMS4QQVK2QX8WMR5P6NIZD3XBSKFE","AS90M5SRFWQ82","Approved","","460","100% (7/7)","https://lukemjm.github.io/jumpy?h=63&w=32&s=8&g=0.57&iY=-15&l=3&cJE=true&oSI=0.81&id=1&t=60","https://lukemjm.github.io/jumpy?h=21&w=31&s=10&g=0.26&iY=-15&l=3&cJE=true&oSI=0.99&id=2&t=60","https://lukemjm.github.io/jumpy?h=43&w=14&s=10&g=0.57&iY=-15&l=5&cJE=false&oSI=0.91&id=3&t=60","","10","7","8","4","7","8","9","8","7","{
  ""height"": 63,
  ""width"": 32,
  ""moveSpeed"": 8,
  ""gravity"": 0.57,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 50,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.81
}","{
  ""height"": 21,
  ""width"": 31,
  ""moveSpeed"": 10,
  ""gravity"": 0.26,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 17,
  ""attempts"": 4,
  ""keyPresses"": 83,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.99
}","{
  ""height"": 43,
  ""width"": 14,
  ""moveSpeed"": 10,
  ""gravity"": 0.57,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 12,
  ""attempts"": 4,
  ""keyPresses"": 84,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.91
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","personalityUnknown","1,2,3","7","7","7"
"375VMB7D4JJ6HXKDNELJTZ0IOSNID1","2","31LM9EDVOLSEL4TQLSPOPPMZKDENJP","A17TBWU5I15JF5","Approved","","353","50% (1/2)","https://lukemjm.github.io/jumpy?h=51&w=42&s=3&g=0.43&iY=-16&l=4&cJE=true&oSI=0.22&id=1&t=60","https://lukemjm.github.io/jumpy?h=116&w=20&s=4&g=0.66&iY=-16&l=1&cJE=false&oSI=0.64&id=2&t=60","https://lukemjm.github.io/jumpy?h=13&w=53&s=8&g=0.26&iY=-12&l=3&cJE=false&oSI=0.72&id=3&t=60","","7","7","2","3","6","8","4","3","2","{
  ""height"": 51,
  ""width"": 42,
  ""moveSpeed"": 3,
  ""gravity"": 0.43,
  ""impulseY"": -16,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 31,
  ""attempts"": 2,
  ""keyPresses"": 164,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.22
}","{
  ""height"": 116,
  ""width"": 20,
  ""moveSpeed"": 4,
  ""gravity"": 0.66,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 13,
  ""attempts"": 4,
  ""keyPresses"": 50,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.64
}","{
  ""height"": 13,
  ""width"": 53,
  ""moveSpeed"": 8,
  ""gravity"": 0.26,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 11,
  ""attempts"": 5,
  ""keyPresses"": 22,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.72
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","true","false","false","personalityUnknown","1, 2, 3","5","5","8"
"375VMB7D4JJ6HXKDNELJTZ0IOSNID1","2","3LEP4MGT3G0ZH94186Y4VWRSY42BD9","A195ALXEOWXS4A","Approved","","251","100% (1/1)","https://lukemjm.github.io/jumpy?h=51&w=42&s=3&g=0.43&iY=-16&l=4&cJE=true&oSI=0.22&id=1&t=60","https://lukemjm.github.io/jumpy?h=116&w=20&s=4&g=0.66&iY=-16&l=1&cJE=false&oSI=0.64&id=2&t=60","https://lukemjm.github.io/jumpy?h=13&w=53&s=8&g=0.26&iY=-12&l=3&cJE=false&oSI=0.72&id=3&t=60","","8","6","4","7","7","8","5","4","5","{
  ""height"": 51,
  ""width"": 42,
  ""moveSpeed"": 3,
  ""gravity"": 0.43,
  ""impulseY"": -16,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 25,
  ""attempts"": 2,
  ""keyPresses"": 99,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.22
}","{
  ""height"": 116,
  ""width"": 20,
  ""moveSpeed"": 4,
  ""gravity"": 0.66,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 13,
  ""attempts"": 3,
  ""keyPresses"": 93,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.64
}","{
  ""height"": 13,
  ""width"": 53,
  ""moveSpeed"": 8,
  ""gravity"": 0.26,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 31,
  ""attempts"": 3,
  ""keyPresses"": 127,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.72
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","personalityUnknown","1,2,3","5","7","7"
"34XASH8KLQM12DDUD2A6LMOOJKAPM2","2","384PI804XS14ZBK97GW46EH983G0S7","A2235F2T52E49T","Approved","","336","100% (1/1)","https://lukemjm.github.io/jumpy?h=59&w=55&s=2&g=0.7&iY=-17&l=4&cJE=true&oSI=0.8&id=1&t=60","https://lukemjm.github.io/jumpy?h=18&w=22&s=6&g=0.51&iY=-15&l=4&cJE=true&oSI=0.35&id=2&t=60","https://lukemjm.github.io/jumpy?h=25&w=14&s=2&g=0.59&iY=-15&l=5&cJE=true&oSI=0.58&id=3&t=60","","7","9","5","4","2","6","6","4","5","{
  ""height"": 59,
  ""width"": 55,
  ""moveSpeed"": 2,
  ""gravity"": 0.7,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 29,
  ""attempts"": 3,
  ""keyPresses"": 113,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.8
}","{
  ""height"": 18,
  ""width"": 22,
  ""moveSpeed"": 6,
  ""gravity"": 0.51,
  ""impulseY"": -15,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 34,
  ""attempts"": 2,
  ""keyPresses"": 93,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.35
}","{
  ""height"": 25,
  ""width"": 14,
  ""moveSpeed"": 2,
  ""gravity"": 0.59,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 26,
  ""attempts"": 2,
  ""keyPresses"": 179,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.58
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","INTJ","1, 2, 3","4","2","7"
"34XASH8KLQM12DDUD2A6LMOOJKAPM2","2","3PPTZCWALQKPOGBMJ6KRHD5U8MHQZ3","A20T1N2KILOE5R","Approved","","460","100% (1/1)","https://lukemjm.github.io/jumpy?h=59&w=55&s=2&g=0.7&iY=-17&l=4&cJE=true&oSI=0.8&id=1&t=60","https://lukemjm.github.io/jumpy?h=18&w=22&s=6&g=0.51&iY=-15&l=4&cJE=true&oSI=0.35&id=2&t=60","https://lukemjm.github.io/jumpy?h=25&w=14&s=2&g=0.59&iY=-15&l=5&cJE=true&oSI=0.58&id=3&t=60","I felt some small bugs when jumping right after one previous jump. That would be nice to correct.","8","9","5","6","4","8","5","6","7","{
  ""height"": 59,
  ""width"": 55,
  ""moveSpeed"": 2,
  ""gravity"": 0.7,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 18,
  ""attempts"": 3,
  ""keyPresses"": 325,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.8
}","{
  ""height"": 18,
  ""width"": 22,
  ""moveSpeed"": 6,
  ""gravity"": 0.51,
  ""impulseY"": -15,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 26,
  ""attempts"": 2,
  ""keyPresses"": 253,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.35
}","{
  ""height"": 25,
  ""width"": 14,
  ""moveSpeed"": 2,
  ""gravity"": 0.59,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 35,
  ""attempts"": 2,
  ""keyPresses"": 384,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.58
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","true","true","true","personalityUnknown","3, 2, 1","8","8","9"
"3VCK0Q0PO5E4WEUA8IAGJ0CGG28N0T","3","31Z0PCVWUKFJWMX8HFM3VYNII1JT7A","A1LA71INO16FVS","Approved","","279","100% (5/5)","https://lukemjm.github.io/jumpy?h=120&w=27&s=5&g=0.52&iY=-13&l=2&cJE=false&oSI=0.62&id=1&t=60","https://lukemjm.github.io/jumpy?h=55&w=48&s=5&g=0.2&iY=-17&l=3&cJE=true&oSI=0.33&id=2&t=60","https://lukemjm.github.io/jumpy?h=97&w=21&s=9&g=0.41&iY=-17&l=3&cJE=false&oSI=0.29&id=3&t=60","","6","5","7","3","4","4","3","7","3","{
  ""height"": 120,
  ""width"": 27,
  ""moveSpeed"": 5,
  ""gravity"": 0.52,
  ""impulseY"": -13,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 13,
  ""attempts"": 4,
  ""keyPresses"": 38,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.62
}","{
  ""height"": 55,
  ""width"": 48,
  ""moveSpeed"": 5,
  ""gravity"": 0.2,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 9,
  ""attempts"": 3,
  ""keyPresses"": 22,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.33
}","{
  ""height"": 97,
  ""width"": 21,
  ""moveSpeed"": 9,
  ""gravity"": 0.41,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 14,
  ""attempts"": 2,
  ""keyPresses"": 33,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.29
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","true","true","false","ISFJ","213","4","7","3"
"3VCK0Q0PO5E4WEUA8IAGJ0CGG28N0T","3","3B4YI393V9W40K4LGIFOGKNS3VYSSL","A2LOLCBOJZ80DD","Approved","","839","100% (1/1)","https://lukemjm.github.io/jumpy?h=120&w=27&s=5&g=0.52&iY=-13&l=2&cJE=false&oSI=0.62&id=1&t=60","https://lukemjm.github.io/jumpy?h=55&w=48&s=5&g=0.2&iY=-17&l=3&cJE=true&oSI=0.33&id=2&t=60","https://lukemjm.github.io/jumpy?h=97&w=21&s=9&g=0.41&iY=-17&l=3&cJE=false&oSI=0.29&id=3&t=60","","7","7","4","5","4","6","3","4","7","{
  ""height"": 120,
  ""width"": 27,
  ""moveSpeed"": 5,
  ""gravity"": 0.52,
  ""impulseY"": -13,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 7,
  ""keyPresses"": 29,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.62
}","{
  ""height"": 55,
  ""width"": 48,
  ""moveSpeed"": 5,
  ""gravity"": 0.2,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 57,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.33
}","{
  ""height"": 97,
  ""width"": 21,
  ""moveSpeed"": 9,
  ""gravity"": 0.41,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 5,
  ""keyPresses"": 74,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.29
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","1","6","8","6"
"3VCK0Q0PO5E4WEUA8IAGJ0CGG28N0T","3","3EF8EXOTT1VB7XM1G5RQSI9WHCD1JZ","A2EXM21XS6NZV5","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","255","0% (0/1)","https://lukemjm.github.io/jumpy?h=120&w=27&s=5&g=0.52&iY=-13&l=2&cJE=false&oSI=0.62&id=1&t=60","https://lukemjm.github.io/jumpy?h=55&w=48&s=5&g=0.2&iY=-17&l=3&cJE=true&oSI=0.33&id=2&t=60","https://lukemjm.github.io/jumpy?h=97&w=21&s=9&g=0.41&iY=-17&l=3&cJE=false&oSI=0.29&id=3&t=60","Good and fun game, just needs to be natural in its movements.","1","1","1","1","1","1","1","1","1","","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false","false","false","ENFP","1, 3, 2","1","1","1"
